[ 2012-05-03T09:21:03+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: db IndexAction.class.php 第 33 行.
[ 2012-05-03T11:15:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:15:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:01+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:01+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:01+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:02+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:02+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:02+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:02+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:19:02+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:53+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:53+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:53+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:53+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:53+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:56+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:56+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:56+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:57+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:58+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:58+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:22:58+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:15+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:15+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:16+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:16+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:16+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:16+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:16+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:17+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:17+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:17+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:17+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:17+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:18+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:18+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:18+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:19+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:19+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:19+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:20+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:35+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:36+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:36+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:36+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:36+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:36+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:38+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:38+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:38+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:38+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:48+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:49+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:49+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:49+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:49+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:49+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:50+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:34:50+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:35+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:35+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:39:35+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:26+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:27+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:27+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:27+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:27+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:27+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:28+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:36+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:37+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:38+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:41:38+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:43:01+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:55:30+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:30+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:31+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:31+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:31+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:31+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:31+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:32+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:55:32+08:00 ] /index.php/Index/index | NOTIC: [8] Undefined variable: myConnect1 IndexAction.class.php 第 112 行.
[ 2012-05-03T11:58:29+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:50+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:51+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:51+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:51+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:51+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T11:58:52+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:54+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:55+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:56+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:56+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:56+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:56+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:57+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:57+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:57+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:57+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:57+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:00:58+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:06+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:06+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:06+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:06+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:07+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:07+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:07+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:07+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:07+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:01:35+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T12:06:04+08:00 ] /index.php/Index/index | SQL: select * from think_user where id = 1 [ RunTime:0.000220s ]
[ 2012-05-03T12:06:05+08:00 ] /index.php/Index/index | SQL: select * from think_user where id = 1 [ RunTime:0.000209s ]
[ 2012-05-03T12:06:06+08:00 ] /index.php/Index/index | SQL: select * from think_user where id = 1 [ RunTime:0.000131s ]
[ 2012-05-03T12:06:06+08:00 ] /index.php/Index/index | SQL: select * from think_user where id = 1 [ RunTime:0.000226s ]
[ 2012-05-03T12:06:06+08:00 ] /index.php/Index/index | SQL: select * from think_user where id = 1 [ RunTime:0.000201s ]
[ 2012-05-03T12:06:06+08:00 ] /index.php/Index/index | SQL: select * from think_user where id = 1 [ RunTime:0.000135s ]
[ 2012-05-03T12:52:30+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:39:16+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:31+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:32+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:33+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:43:34+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:07+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:07+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:08+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
[ 2012-05-03T13:44:09+08:00 ] /index.php/Index/index | ERR: (ThinkException) Model:addConnect您所请求的方法不存在！
